CODE_MUNI_7,YEAR,CASES
2806602,2011,3
2806602,2012,0
2806602,2013,0
2806602,2014,4
2806602,2015,7
2806602,2016,6
2806602,2017,0
2806602,2018,0
2806602,2019,34
2806602,2020,36
2806602,2021,12
2806602,2022,36
2806602,2023,8
2806602,2024,27
2806701,2010,6
2806701,2011,42
2806701,2012,82
2806701,2013,13
2806701,2014,25
2806701,2015,143
2806701,2016,95
2806701,2017,1
2806701,2018,1
2806701,2019,166
2806701,2020,425
2806701,2021,365
2806701,2022,1006
2806701,2023,1134
2806701,2024,891
2806800,2010,1
2806800,2011,18
2806800,2012,3
2806800,2013,0
2806800,2014,0
2806800,2015,0
2806800,2016,0
2806800,2017,0
2806800,2018,0
2806800,2019,15
2806800,2020,3
2806800,2021,0
2806800,2022,95
2806800,2023,35
2806800,2024,35
2806909,2010,2
2806909,2011,2
2806909,2012,7
2806909,2013,0
2806909,2014,0
2806909,2015,0
2806909,2016,0
2806909,2017,0
2806909,2018,0
2806909,2019,11
2806909,2020,1
2806909,2021,0
2806909,2022,1
2806909,2023,0
2806909,2024,0
2807006,2010,0
2807006,2011,2
2807006,2012,0
2807006,2013,0
2807006,2014,0
2807006,2015,1
2807006,2016,0
2807006,2017,0
2807006,2018,0
2807006,2019,2
2807006,2020,0
2807006,2021,0
2807006,2022,5
2807006,2023,0
2807006,2024,0
2807105,2010,6
2807105,2011,60
2807105,2012,673
2807105,2013,9
2807105,2014,4
2807105,2015,55
2807105,2016,239
2807105,2017,12
2807105,2018,10
2807105,2019,630
2807105,2020,373
2807105,2021,232
2807105,2022,200
2807105,2023,59
2807105,2024,966
2807204,2010,0
2807204,2011,2
2807204,2012,6
2807204,2013,0
2807204,2014,1
2807204,2015,49
2807204,2016,0
2807204,2017,0
2807204,2018,0
2807204,2019,18
2807204,2020,10
2807204,2021,6
2807204,2022,48
2807204,2023,20
2807204,2024,92
2807303,2010,1
2807303,2011,9
2807303,2012,18
2807303,2013,0
2807303,2014,15
2807303,2015,2
2807303,2016,0
2807303,2017,0
2807303,2018,0
2807303,2019,2
2807303,2020,0
2807303,2021,15
2807303,2022,0
2807303,2023,1
2807303,2024,0
2807402,2010,77
2807402,2011,166
2807402,2012,269
2807402,2013,49
2807402,2014,158
2807402,2015,1396
2807402,2016,612
2807402,2017,0
2807402,2018,2
2807402,2019,220
2807402,2020,151
2807402,2021,17
2807402,2022,42
2807402,2023,21
2807402,2024,125
2807501,2010,3
2807501,2011,20
2807501,2012,18
2807501,2013,17
2807501,2014,1
2807501,2015,13
2807501,2016,0
2807501,2017,2
2807501,2018,0
2807501,2019,21
2807501,2020,2
2807501,2021,5
2807501,2022,21
2807501,2023,20
2807501,2024,9
2807600,2010,0
2807600,2011,17
2807600,2012,31
2807600,2013,5
2807600,2014,47
2807600,2015,25
2807600,2016,116
2807600,2017,8
2807600,2018,0
2807600,2019,28
2807600,2020,4
2807600,2021,14
2807600,2022,35
2807600,2023,33
2807600,2024,14
2900108,2010,3
2900108,2011,0
2900108,2012,1
2900108,2013,158
2900108,2014,1
2900108,2015,2
2900108,2016,1
2900108,2017,3
2900108,2018,0
2900108,2019,1
2900108,2020,0
2900108,2021,0
2900108,2022,0
2900108,2023,3
2900108,2024,111
2900207,2010,12
2900207,2011,4
2900207,2012,4
2900207,2013,0
2900207,2014,3
2900207,2015,21
2900207,2016,29
2900207,2017,6
2900207,2018,0
2900207,2019,229
2900207,2020,323
2900207,2021,3
2900207,2022,615
2900207,2023,60
2900207,2024,1357
2900306,2010,7
2900306,2011,26
2900306,2012,11
2900306,2013,7
2900306,2014,9
2900306,2015,43
2900306,2016,0
2900306,2017,0
2900306,2018,0
2900306,2019,47
2900306,2020,42
2900306,2021,2
2900306,2022,6
2900306,2023,54
2900306,2024,207
2900355,2010,1
2900355,2011,125
2900355,2012,345
2900355,2013,62
2900355,2014,109
2900355,2015,31
2900355,2016,57
2900355,2017,7
2900355,2018,22
2900355,2019,100
2900355,2020,40
2900355,2021,8
2900355,2022,19
2900355,2023,47
2900355,2024,295
2900405,2010,31
2900405,2011,14
2900405,2012,21
2900405,2013,32
2900405,2014,0
2900405,2015,11
2900405,2016,0
2900405,2017,0
2900405,2018,3
2900405,2019,79
2900405,2020,104
2900405,2021,0
2900405,2022,8
2900405,2023,4
2900405,2024,355
2900504,2010,1
2900504,2011,6
2900504,2012,0
2900504,2013,1
2900504,2014,0
2900504,2015,19
2900504,2016,3
2900504,2017,5
2900504,2018,1
2900504,2019,340
2900504,2020,73
2900504,2021,2
2900504,2022,202
2900504,2023,118
2900504,2024,129
2900603,2010,21
2900603,2011,8
2900603,2012,10
2900603,2013,76
2900603,2014,1
2900603,2015,0
2900603,2016,4
2900603,2017,3
2900603,2018,0
2900603,2019,0
2900603,2020,12
2900603,2021,9
2900603,2022,1
2900603,2023,107
2900603,2024,31
2900702,2010,17
2900702,2011,157
2900702,2012,70
2900702,2013,39
2900702,2014,78
2900702,2015,45
2900702,2016,20
2900702,2017,21
2900702,2018,26
2900702,2019,606
2900702,2020,1272
2900702,2021,80
2900702,2022,270
2900702,2023,683
2900702,2024,1963
2900801,2010,12
2900801,2011,21
2900801,2012,66
2900801,2013,243
2900801,2014,74
2900801,2015,165
2900801,2016,312
2900801,2017,7
2900801,2018,2
2900801,2019,2
2900801,2020,35
2900801,2021,2
2900801,2022,96
2900801,2023,64
2900801,2024,522
2900900,2010,0
2900900,2011,1
2900900,2012,9
2900900,2013,4
2900900,2014,0
2900900,2015,0
2900900,2016,37
2900900,2017,0
2900900,2018,0
2900900,2019,0
2900900,2020,49
2900900,2021,0
2900900,2022,67
2900900,2023,48
2900900,2024,23
2901007,2010,60
2901007,2011,28
2901007,2012,29
2901007,2013,710
2901007,2014,70
2901007,2015,76
2901007,2016,46
2901007,2017,4
2901007,2018,2
2901007,2019,27
2901007,2020,1462
2901007,2021,3
2901007,2022,1
2901007,2023,12
2901007,2024,442
2901106,2010,6
2901106,2011,14
2901106,2012,98
2901106,2013,18
2901106,2014,4
2901106,2015,70
2901106,2016,6
2901106,2017,0
2901106,2018,0
2901106,2019,248
2901106,2020,33
2901106,2021,0
2901106,2022,1
2901106,2023,2
2901106,2024,757
2901155,2010,258
2901155,2011,87
2901155,2012,48
2901155,2013,281
2901155,2014,20
2901155,2015,28
2901155,2016,224
2901155,2017,13
2901155,2018,22
2901155,2019,211
2901155,2020,76
2901155,2021,44
2901155,2022,115
2901155,2023,271
2901155,2024,1013
2901205,2010,0
2901205,2011,16
2901205,2012,85
2901205,2013,50
2901205,2014,1
2901205,2015,1
2901205,2016,39
2901205,2017,0
2901205,2018,0
2901205,2019,9
2901205,2020,26
2901205,2021,0
2901205,2022,5
2901205,2023,19
2901205,2024,630
2901304,2010,73
2901304,2011,24
2901304,2012,77
2901304,2013,113
2901304,2014,64
2901304,2015,48
2901304,2016,43
2901304,2017,1
2901304,2018,8
2901304,2019,24
2901304,2020,118
2901304,2021,1
2901304,2022,8
2901304,2023,95
2901304,2024,92
2901353,2010,21
2901353,2011,11
2901353,2012,72
2901353,2013,17
2901353,2014,31
2901353,2015,320
2901353,2016,73
2901353,2017,5
2901353,2018,1
2901353,2019,59
2901353,2020,58
2901353,2021,5
2901353,2022,6
2901353,2023,4
2901353,2024,217
2901403,2010,33
2901403,2011,76
2901403,2012,13
2901403,2013,87
2901403,2014,4
2901403,2015,8
2901403,2016,21
2901403,2017,3
2901403,2018,12
2901403,2019,40
2901403,2020,25
2901403,2021,458
2901403,2022,24
2901403,2023,8
2901403,2024,402
2901502,2010,23
2901502,2011,29
2901502,2012,102
2901502,2013,5
2901502,2014,15
2901502,2015,84
2901502,2016,14
2901502,2017,4
2901502,2018,8
2901502,2019,58
2901502,2020,107
2901502,2021,0
2901502,2022,3
2901502,2023,2
2901502,2024,38
2901601,2010,14
2901601,2011,34
2901601,2012,70
2901601,2013,21
2901601,2014,4
2901601,2015,365
2901601,2016,367
2901601,2017,2
2901601,2018,3
2901601,2019,13
2901601,2020,53
2901601,2021,2
2901601,2022,9
2901601,2023,5
2901601,2024,38
2901700,2010,28
2901700,2011,32
2901700,2012,9
2901700,2013,12
2901700,2014,4
2901700,2015,78
2901700,2016,1
2901700,2017,3
2901700,2018,6
2901700,2019,45
2901700,2020,41
2901700,2021,12
2901700,2022,3
2901700,2023,20
2901700,2024,156
2901809,2010,14
2901809,2011,17
2901809,2012,86
2901809,2013,20
2901809,2014,19
2901809,2015,10
2901809,2016,63
2901809,2017,2
2901809,2018,6
2901809,2019,12
2901809,2020,113
2901809,2021,0
2901809,2022,69
2901809,2023,1
2901809,2024,56
2901908,2010,4
2901908,2011,7
2901908,2012,10
2901908,2013,12
2901908,2014,0
2901908,2015,14
2901908,2016,1
2901908,2017,0
2901908,2018,0
2901908,2019,5
2901908,2020,11
2901908,2021,0
2901908,2022,5
2901908,2023,5
2901908,2024,92
2901957,2010,7
2901957,2011,48
2901957,2012,10
2901957,2013,6
2901957,2014,5
2901957,2015,11
2901957,2016,14
2901957,2017,2
2901957,2018,8
2901957,2019,8
2901957,2020,66
2901957,2021,3
2901957,2022,295
2901957,2023,10
2901957,2024,0
2902005,2010,20
2902005,2011,11
2902005,2012,55
2902005,2013,15
2902005,2014,1
2902005,2015,3
2902005,2016,21
2902005,2017,2
2902005,2018,0
2902005,2019,5
2902005,2020,52
2902005,2021,3
2902005,2022,2
2902005,2023,5
2902005,2024,733
2902054,2010,7
2902054,2011,50
2902054,2012,20
2902054,2013,7
2902054,2014,0
2902054,2015,3
2902054,2016,0
2902054,2017,0
2902054,2018,0
2902054,2019,9
2902054,2020,13
2902054,2021,0
2902054,2022,47
2902054,2023,12
2902054,2024,115
2902104,2010,260
2902104,2011,45
2902104,2012,38
2902104,2013,44
2902104,2014,65
2902104,2015,1226
2902104,2016,26
2902104,2017,15
2902104,2018,2
2902104,2019,352
2902104,2020,353
2902104,2021,44
2902104,2022,70
2902104,2023,261
2902104,2024,2184
2902203,2010,0
2902203,2011,0
2902203,2012,0
2902203,2013,0
2902203,2014,0
2902203,2015,0
2902203,2016,0
2902203,2017,0
2902203,2018,2
2902203,2019,33
2902203,2020,0
2902203,2021,0
2902203,2022,0
2902203,2023,7
2902203,2024,31
2902252,2010,0
2902252,2011,7
2902252,2012,45
2902252,2013,8
2902252,2014,5
2902252,2015,13
2902252,2016,39
2902252,2017,3
2902252,2018,0
2902252,2019,0
2902252,2020,0
2902252,2021,0
2902252,2022,0
2902252,2023,0
2902252,2024,39
2902302,2010,0
2902302,2011,0
2902302,2012,4
2902302,2013,1
2902302,2014,0
2902302,2015,1
2902302,2016,0
2902302,2017,0
2902302,2018,1
2902302,2019,4
2902302,2020,1
2902302,2021,0
2902302,2022,2
2902302,2023,1
2902302,2024,100
2902401,2010,0
2902401,2011,0
2902401,2012,7
2902401,2013,5
2902401,2014,8
2902401,2015,15
2902401,2016,24
2902401,2017,0
2902401,2018,0
2902401,2019,0
2902401,2020,20
2902401,2021,2
2902401,2022,2
2902401,2023,16
2902401,2024,93
2902500,2010,37
2902500,2011,32
2902500,2012,0
2902500,2013,21
2902500,2014,0
2902500,2015,0
2902500,2016,0
2902500,2017,0
2902500,2018,0
2902500,2019,24
2902500,2020,17
2902500,2021,68
2902500,2022,11
2902500,2023,1
2902500,2024,252
2902609,2010,165
2902609,2011,311
2902609,2012,206
2902609,2013,101
2902609,2014,82
2902609,2015,219
2902609,2016,70
2902609,2017,85
2902609,2018,0
2902609,2019,1
2902609,2020,346
2902609,2021,0
2902609,2022,9
2902609,2023,0
2902609,2024,32
2902658,2010,14
2902658,2011,17
2902658,2012,167
2902658,2013,86
2902658,2014,16
2902658,2015,86
2902658,2016,73
2902658,2017,4
2902658,2018,3
2902658,2019,39
2902658,2020,2
2902658,2021,0
2902658,2022,0
2902658,2023,54
2902658,2024,81
2902708,2010,432
2902708,2011,100
2902708,2012,15
2902708,2013,178
2902708,2014,52
2902708,2015,1081
2902708,2016,61
2902708,2017,18
2902708,2018,205
2902708,2019,46
2902708,2020,40
2902708,2021,94
2902708,2022,11
2902708,2023,11
2902708,2024,676
2902807,2010,3
2902807,2011,7
2902807,2012,17
2902807,2013,2
2902807,2014,492
2902807,2015,49
2902807,2016,52
2902807,2017,1
2902807,2018,0
2902807,2019,6
2902807,2020,32
2902807,2021,4
2902807,2022,10
2902807,2023,402
2902807,2024,90
2902906,2010,17
2902906,2011,18
2902906,2012,34
2902906,2013,124
2902906,2014,13
2902906,2015,93
2902906,2016,12
2902906,2017,5
2902906,2018,2
2902906,2019,21
2902906,2020,34
2902906,2021,11
2902906,2022,20
2902906,2023,73
2902906,2024,8458
2903003,2010,513
2903003,2011,206
2903003,2012,25
2903003,2013,353
2903003,2014,30
2903003,2015,33
2903003,2016,15
2903003,2017,4
2903003,2018,0
2903003,2019,370
2903003,2020,113
2903003,2021,218
2903003,2022,79
2903003,2023,26
2903003,2024,1248
2903102,2010,70
2903102,2011,9
2903102,2012,6
2903102,2013,35
2903102,2014,0
2903102,2015,6
2903102,2016,7
2903102,2017,17
2903102,2018,2
2903102,2019,2
2903102,2020,430
2903102,2021,4
2903102,2022,5
2903102,2023,32
2903102,2024,240
2903201,2010,322
2903201,2011,3651
2903201,2012,434
2903201,2013,2392
2903201,2014,164
2903201,2015,1060
2903201,2016,778
2903201,2017,347
2903201,2018,433
2903201,2019,2831
2903201,2020,895
2903201,2021,6558
2903201,2022,496
2903201,2023,410
2903201,2024,3063
2903235,2010,193
2903235,2011,6
2903235,2012,0
2903235,2013,180
2903235,2014,0
2903235,2015,20
2903235,2016,6
2903235,2017,0
2903235,2018,0
2903235,2019,34
2903235,2020,126
2903235,2021,28
2903235,2022,117
2903235,2023,13
2903235,2024,229
2903276,2010,257
2903276,2011,68
2903276,2012,104
2903276,2013,9
2903276,2014,8
2903276,2015,15
2903276,2016,2
2903276,2017,1
2903276,2018,2
2903276,2019,121
2903276,2020,443
2903276,2021,0
2903276,2022,20
2903276,2023,34
2903276,2024,412
2903300,2010,7
2903300,2011,4
2903300,2012,79
2903300,2013,46
2903300,2014,39
2903300,2015,32
2903300,2016,300
2903300,2017,18
2903300,2018,0
2903300,2019,0
2903300,2020,51
2903300,2021,2
2903300,2022,123
2903300,2023,34
2903300,2024,255
2903409,2010,1
2903409,2011,5
2903409,2012,19
2903409,2013,32
2903409,2014,6
2903409,2015,185
2903409,2016,442
2903409,2017,61
2903409,2018,251
2903409,2019,39
2903409,2020,8
2903409,2021,5
2903409,2022,249
2903409,2023,413
2903409,2024,102
2903508,2010,1
2903508,2011,52
2903508,2012,582
2903508,2013,24
2903508,2014,0
2903508,2015,19
2903508,2016,102
2903508,2017,36
2903508,2018,0
2903508,2019,0
2903508,2020,23
2903508,2021,2
2903508,2022,10
2903508,2023,46
2903508,2024,1315
2903607,2010,59
2903607,2011,17
2903607,2012,54
2903607,2013,3
2903607,2014,6
2903607,2015,31
2903607,2016,0
2903607,2017,1
2903607,2018,0
2903607,2019,92
2903607,2020,447
2903607,2021,1
2903607,2022,0
2903607,2023,4
2903607,2024,563
2903706,2010,0
2903706,2011,100
2903706,2012,9
2903706,2013,315
2903706,2014,4
2903706,2015,68
2903706,2016,31
2903706,2017,3
2903706,2018,0
2903706,2019,3
2903706,2020,203
2903706,2021,4
2903706,2022,1
2903706,2023,37
2903706,2024,350
2903805,2010,70
2903805,2011,55
2903805,2012,8
2903805,2013,55
2903805,2014,3
2903805,2015,27
2903805,2016,59
2903805,2017,5
2903805,2018,4
2903805,2019,12
2903805,2020,109
2903805,2021,0
2903805,2022,0
2903805,2023,0
2903805,2024,31
2903904,2010,68
2903904,2011,742
2903904,2012,28
2903904,2013,1194
2903904,2014,47
2903904,2015,610
2903904,2016,134
2903904,2017,48
2903904,2018,1112
2903904,2019,108
2903904,2020,268
2903904,2021,543
2903904,2022,539
2903904,2023,23
2903904,2024,3742
2903953,2010,0
2903953,2011,2
2903953,2012,32
2903953,2013,12
2903953,2014,1
2903953,2015,0
2903953,2016,7
2903953,2017,0
2903953,2018,0
2903953,2019,6
2903953,2020,27
2903953,2021,1
2903953,2022,5
2903953,2023,5
2903953,2024,1077
2904001,2010,1
2904001,2011,7
2904001,2012,0
2904001,2013,2
2904001,2014,0
2904001,2015,0
2904001,2016,15
2904001,2017,0
2904001,2018,0
2904001,2019,146
2904001,2020,12
2904001,2021,0
2904001,2022,122
2904001,2023,131
2904001,2024,882
2904050,2010,325
2904050,2011,17
2904050,2012,23
2904050,2013,147
2904050,2014,6
2904050,2015,43
2904050,2016,31
2904050,2017,2
2904050,2018,0
2904050,2019,33
2904050,2020,26
2904050,2021,3
2904050,2022,1
2904050,2023,34
2904050,2024,1738
2904100,2010,113
2904100,2011,30
2904100,2012,76
2904100,2013,88
2904100,2014,14
2904100,2015,134
2904100,2016,35
2904100,2017,1
2904100,2018,17
2904100,2019,38
2904100,2020,399
2904100,2021,16
2904100,2022,14
2904100,2023,74
2904100,2024,283
2904209,2010,247
2904209,2011,111
2904209,2012,58
2904209,2013,439
2904209,2014,15
2904209,2015,74
2904209,2016,158
2904209,2017,118
2904209,2018,9
2904209,2019,312
2904209,2020,68
2904209,2021,54
2904209,2022,121
2904209,2023,191
2904209,2024,1438
2904308,2010,16
2904308,2011,31
2904308,2012,19
2904308,2013,41
2904308,2014,12
2904308,2015,2
2904308,2016,3
2904308,2017,0
2904308,2018,0
2904308,2019,1
2904308,2020,254
2904308,2021,16
2904308,2022,12
2904308,2023,8
2904308,2024,502
2904407,2010,6
2904407,2011,5
2904407,2012,5
2904407,2013,195
2904407,2014,0
2904407,2015,0
2904407,2016,9
2904407,2017,5
2904407,2018,115
2904407,2019,111
2904407,2020,43
2904407,2021,3
2904407,2022,57
2904407,2023,175
2904407,2024,195
2904506,2010,3
2904506,2011,11
2904506,2012,208
2904506,2013,24
2904506,2014,2
2904506,2015,27
2904506,2016,43
2904506,2017,8
2904506,2018,7
2904506,2019,96
2904506,2020,41
2904506,2021,320
2904506,2022,54
2904506,2023,45
2904506,2024,316
2904605,2010,621
2904605,2011,90
2904605,2012,317
2904605,2013,2230
2904605,2014,57
2904605,2015,236
2904605,2016,279
2904605,2017,25
2904605,2018,17
2904605,2019,410
2904605,2020,1516
2904605,2021,53
2904605,2022,340
2904605,2023,160
2904605,2024,2193
2904704,2010,7
2904704,2011,34
2904704,2012,433
2904704,2013,146
2904704,2014,13
2904704,2015,592
2904704,2016,736
2904704,2017,17
2904704,2018,0
2904704,2019,7
2904704,2020,38
2904704,2021,6
2904704,2022,16
2904704,2023,144
2904704,2024,115
2904753,2010,21
2904753,2011,26
2904753,2012,1
2904753,2013,261
2904753,2014,58
2904753,2015,256
2904753,2016,46
2904753,2017,96
2904753,2018,128
2904753,2019,13
2904753,2020,0
2904753,2021,11
2904753,2022,171
2904753,2023,9
2904753,2024,525
2904803,2010,16
2904803,2011,1
2904803,2012,7
2904803,2013,71
2904803,2014,5
2904803,2015,14
2904803,2016,62
2904803,2017,6
2904803,2018,2
2904803,2019,1
2904803,2020,64
2904803,2021,2
2904803,2022,122
2904803,2023,2
2904803,2024,472
2904852,2010,0
2904852,2011,9
2904852,2012,5
2904852,2013,7
2904852,2014,23
2904852,2015,11
2904852,2016,9
2904852,2017,0
2904852,2018,0
2904852,2019,81
2904852,2020,101
2904852,2021,0
2904852,2022,1
2904852,2023,81
2904852,2024,630
2904902,2010,24
2904902,2011,15
2904902,2012,49
2904902,2013,19
2904902,2014,25
2904902,2015,10
2904902,2016,10
2904902,2017,0
2904902,2018,0
2904902,2019,70
2904902,2020,126
2904902,2021,1
2904902,2022,0
2904902,2023,6
2904902,2024,137
2905008,2010,5
2905008,2011,4
2905008,2012,74
2905008,2013,348
2905008,2014,4
2905008,2015,3
2905008,2016,85
2905008,2017,2
2905008,2018,2
2905008,2019,75
2905008,2020,276
2905008,2021,1
2905008,2022,324
2905008,2023,117
2905008,2024,1770
2905107,2010,12
2905107,2011,12
2905107,2012,34
2905107,2013,85
2905107,2014,6
2905107,2015,31
2905107,2016,3
2905107,2017,0
2905107,2018,1
2905107,2019,242
2905107,2020,10
2905107,2021,4
2905107,2022,24
2905107,2023,5
2905107,2024,283
2905156,2010,1
2905156,2011,5
2905156,2012,83
2905156,2013,87
2905156,2014,0
2905156,2015,0
2905156,2016,0
2905156,2017,0
2905156,2018,0
2905156,2019,3
2905156,2020,87
2905156,2021,6
2905156,2022,39
2905156,2023,66
2905156,2024,1107
